Filename,Individuals & Businesses
SB0180S04.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation could result in an estimated 500 certified message practitioners
applicants per year paying a $60 fee, to have their certification application reviewed, for a total cost of
$30,000 starting FY 2023. Enactment of this legislation could also result in an estimated 69 apprentice
applicants per year paying a $35 fee to have their applications reviewed, for a total cost of $2,400
starting FY 2023. Enactment of this legislation could result in 500 applicants paying $20 each to re-
designate their supervisor, for a total cost of $10,000. Enactment of this legislation could also result
in ten citations at $500 each per year, totaling $5,000. Enactment of this bill could also result in 500
applicants and 69 apprentices paying $15 to BCI and $13 to FBI for background checks, totaling
$16,000 beginning in FY 2023."
HB0070.fn.pdf,"UCA 36-12-13(2)(c)
This bill would impact employers that employ public safety and firefighter personnel by requiring them
to provide benefit contract protection in addition to long-term disability coverage. An employer would
be required to pay a percentage of a qualifying employee's salary to the Utah Retirement System until
that employee is eligible for retirement. The amount will vary based on employee's length of service
and pay rate."
HB0170.fn.pdf,"UCA 36-12-13(2)(c)
To the extent that school districts levy taxes as authorized by this bill, enactment of this legislation
could increase aggregate property tax liability statewide by up to $49.5 million annually. Individuals
who own a $350,000 primary residence could see a $9.63 annual increase in tax per 0.00005
increment up to a possible maximum of $28.88. A $1,000,000 business could see an increase of $50
per 0.00005 increment up to a maximum of $150."
HB0392.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this bill could save about 5,196 individuals $219/each in fees for a total of $1,136,000 in
FY 2023."
SB0239.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation would require youth transportation companies that operate in the State
of Utah to register with the Department of Human Services and pay the registration fee set by the
Department. This provision could have an aggregate cost of $22,600 per year. This legislation would
also require individuals who transport children to undergo a background check which would include a
fee to be paid by the individual or employer."
SB0227.fn.pdf,"UCA 36-12-13(2)(c)
To the extent that businesses and individuals violate provisions of this legislation, they could pay
actual damages to the consumer and a fine of up to $1,000 per consumer affected by the violation."
SB0190.fn.pdf,"UCA 36-12-13(2)(c)
Around ten certified nurse midwives may opt to each pay $150 in FY 2022 and FY 2023 as well
as annually pay $50 renewal annually beginning in FY 2024 to be qualified medical providers.
Each medical cannabis pharmacy experiencing a change in ownership will pay $300 to transfer
ownership. Each medical cannabis courier experiencing a change in ownership will pay $300 to
transfer ownership."
HB0146.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation could increase costs for food truck businesses due to fees charged to
food truck businesses who fails a health inspection. The total impact of the fees is unknown at this
time."
HB0137.fn.pdf,"UCA 36-12-13(2)(c)
An estimated 15 individuals cited for violations could pay an additional $120 for aggregate costs of
$1,800 beginning in FY 2023."
SB0256.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation likely will not result in direct, measurable expenditures by Utah residents
or businesses."
SB0182.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation requires that a financial institution that provides digital asset custodial
services pay an annual fee of $200 plus $0.02 per $1 million of digital assets for which the company
provides services."
SB0062S03.fn.pdf,"UCA 36-12-13(2)(c)
Qualifying taxpayers who do not have sufficient tax liability to utilize the full amount of the tax credit
in the tax year the donation is made may realize tax savings sooner by being allowed to carry back
the amount of the tax credit that exceeds the claimant's tax liability to the previous taxable year.
Additionally, if a taxpayer is unable to utilize the full amount of the tax credit during the existing three-
year carry-forward period, the inclusion of a one-year carry-back may result in additional tax savings
for the taxpayer.
S.B. 62 3rd Sub. (Ivory)
2022/02/23 15:16, Lead Analyst: Maddy Oritt Attorney: AVA"
HB0029.fn.pdf,"UCA 36-12-13(2)(c)
To the extent that individuals pay higher fines as a result of the provisions of this bill, this could cost
certain offenders about $1,000/case, however the total amount is unknown."
HB0154.fn.pdf,"UCA 36-12-13(2)(c)
This bill allows holders of an occupational therapy license in a reciprocal state to pay the $80 compact
fee and the $47 Utah licensing fee to become licensed in Utah. The total fees paid to the state by the
estimated 37 individuals is $1,700 annually."
SB0048S01.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation could forgo tax credits expected by certain individual filers, in the amount
of $356,000 in aggregate annually beginning in FY2022."
SB0213.fn.pdf,"UCA 36-12-13(2)(c)
To the extent that individuals violate provisions of this bill, this could cost certain offenders about $340/
case; the aggregate amount is unknown."
HB0072.fn.pdf,"UCA 36-12-13(2)(c)
To the extent that individuals commit second or subsequent violations of the provisions of this bill, this
could cost certain offenders about $50/case, however the total amount is unknown. This bill could also
result in increased costs to businesses and individuals for up to 2,050,000 vehicles that require an
inspection for noise prevention equipment during emissions inspections."
HB0090S03.fn.pdf,"UCA 36-12-13(2)(c)
Individuals who intentionally violate the section of this bill regarding lobbying as a foreign agent could
face an administrative penalty of up to $1,000 for each violation and up to $5,000 for each subsequent
violation within 24 months."
HB0181S05.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation could increase sales tax on locomotive fuel consumers by an aggregated
$1,400,000 per year beginning in FY 2023 due to a change in the locomotive fuel tax rate from 4.85%
to 7.35%.
H.B. 181 5th Sub. (Salmon)
2022/02/28 08:47, Lead Analyst: Timothy G. Dinehart Attorney: KPG"
SB0043S01.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation could result in an estimated 200 applicants per year paying $70 per
transaction for a total cost of $14,000, and an estimated 150 citations in FY 2023 and 200 citations in
FY 2024 with a $500 fine each, totaling $75,000 in FY 2023 and $100,000 FY 2024, for a total impact
of $89,000 in FY 2023 and $114,000 in FY 2024.
S.B. 43 1st Sub. (Green)
2022/02/03 07:17, Lead Analyst: Bidusha Mudbhari Attorney: PG"
SB0120S02.fn.pdf,"UCA 36-12-13(2)(c)
About 246 offenders could pay about $150/each less in court fees on average for a total of about
$36,900 ongoing beginning in FY 2023.
S.B. 120 2nd Sub. (Salmon)
2022/03/02 08:31, Lead Analyst: Gary R. Syphus Attorney: JC1"
SB0250S02.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation could reduce taxpayers' severance tax liability by up to 30% each year
based on the tax credit for the cost of certain mineral exploration activities. Total tax credit benefits
under this bill are capped at $20 million per mine. Assuming all mining severance taxpayers use this
credit up to the maximum amount allowable, these taxpayers would have their severance tax liability
reduced by approximately $7.25 million in FY 2023 and FY 2024."
HB0186S01.fn.pdf,"UCA 36-12-13(2)(c)
Individuals enrolled in the Road Usage Charge (RUC) Program could be impacted by lower rates in
the RUC program saving $184,100 in fiscal year 2023 and $186,100 in fiscal year 2024. Individuals
could be impacted by higher registration fees for plug-in hybrid vehicles costing $2,516,000 in calendar
year 2026 and in subsequent years."
SB0180.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation could result in an estimated 500 certified message practitioners
applicants per year paying a $60 fee, to have their certification application reviewed, for a total cost of
$30,000 starting FY 2023. Enactment of this legislation could also result in an estimated 69 apprentice
applicants per year paying a $35 fee to have their applications reviewed, for a total cost of $2,400
starting FY 2023. Enactment of this legislation could result in 500 applicants paying $20 each to re-
designate their supervisor, for a total cost of $10,000. Enactment of this legislation could also result
in ten citations at $500 each per year, totaling $5,000. Enactment of this bill could also result in 500
applicants and 69 apprentices paying $15 to BCI and $13 to FBI for background checks, totaling
$16,000 beginning in FY 2023."
SB0237.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation could result in an estimated 171 individuals paying $120 in licensing fee
plus $50 in compact fee totaling an ongoing cost of $29,100 in FY 2023. Additionally, enactment of this
legislation could result in four administrative investigation fines of $500 annually, totaling an ongoing
cost of $2,000. Enactment of this legislation could also result in 171 applicants paying approximately
$28 each for background checks to the Department of Public Safety, for an estimated cost of $4,900
beginning in FY 2023."
HB0156.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this bill could result in refunds to certain oil and gas companies of $3.7 million in FY
2024, $15.0 million in FY 2025, $26.6 million in FY 2026 and $34.6 million in FY 2027."
HB0052S01.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation could result in reduced tax liability for credit claimants of at least $3
million and up to approximately $113 million per project over the course of up to 20 years; the
aggregate impact is unknown."
HB0382.fn.pdf,"UCA 36-12-13(2)(c)
Abortion clinics may pay a combined total of $200 annually beginning in FY 2023. To the extent that
physicians violate provisions of this bill, this could cost certain offenders up to $50,000/case, however
the total amount is unknown.
H.B. 382
2022/02/16 08:16, Lead Analyst: Russell T. Frandsen Attorney: EAE"
HB0035.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this bill could limit future tax credits available to businesses in non-targeted industries by
as much as $5,000,000 annually."
HB0444S01.fn.pdf,"UCA 36-12-13(2)(c)
Certain individual pass-through entity taxpayers and pass-through entities may see changes to their
state and federal tax liability depending on how they file returns and other unpredictable factors."
HB0139.fn.pdf,"UCA 36-12-13(2)(c)
About 157,500 individuals could pay a $3 fee each year beginning in FY 2023 for a total of $465,400."
SB0225.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation could reduce property tax liability for certain landowners; the aggregate
impact is unknown."
SB0053S02.fn.pdf,"UCA 36-12-13(2)(c)
Individuals cited for violations could pay an aggregated $688,100 in fines and surcharge fees
beginning in FY 2023.
S.B. 53 2nd Sub. (Salmon)
2022/02/02 08:45, Lead Analyst: Alexander R. Wilson Attorney: KPG"
HB0100S01.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation likely will not result in direct, measurable expenditures by Utah residents
or businesses."
HB0390.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation likely will not change the regulatory burden for Utah residents or
businesses."
HB0336S01.fn.pdf,"UCA 36-12-13(2)(c)
To the extent that individuals violate provisions of this bill, this could cost certain offenders up to
$1,000/case, however the total amount is unknown."
SB0246.fn.pdf,"UCA 36-12-13(2)(c)
To the extent that additional causes are action are brought against a defendant as a result of this bill,
enactment of this bill could cost individuals $375 per case in filing fees."
HB0456S03.fn.pdf,"UCA 36-12-13(2)(c)
Businesses and individuals paying taxes with virtual currency could pay a convenience virtual currency
payment fee to the Department of Government Operations estimated at $18,900 in FY 2023 and
$37,800 in FY 2024.
H.B. 456 3rd Sub. (Cherry)
2022/03/04 14:45, Lead Analyst: Andrea Wilko Attorney: RS2"
SB0020S01.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation could result in a tax shift, wherein telecommunications companies could
have reduced property tax burdens and all other filers could have increased property tax burdens. The
aggregate impact is estimated to be a shift of approximately $19 million annually.
S.B. 20 1st Sub. (Green)
2022/01/19 11:48, Lead Analyst: Maddy Oritt Attorney: AVA"
HB0086S02.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this bill could cost $35 for each parent who takes an educational course in the event of
a parenting plan modification and pays the maximum cost outlined in this bill. For each 100 instances
this would cost individuals an estimated $3,500 of the potential annual maximum of 4,750 parenting
plan modifications with an estimated cost of $332,500."
HB0416.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation likely will not result in direct, measurable expenditures by Utah residents
or businesses.
H.B. 416
2022/02/22 14:45, Lead Analyst: Bidusha Mudbhari Attorney: VA1"
HB0224.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation could result in an estimated two complaints resulting in fines of $1,000
each annually for a total cost of $2,000 starting FY 2023."
SB0093S01.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation could result in a statewide property tax shift of approximately $5.2
million. This would represent an average tax shift to a $350,000 home of $3.10. This may represent
an average tax shift to a $1,000,000 business with little to no eligible supply personal property of
$16.10. It would represent an average savings to business with eligible supply property of up to
$56.87 per $5,000 of exempt supply personal property. Additionally, enactment of this legislation could
reduce individual and business tax liability by approximately $5.7 million in FY2023 and $6.7 million in
FY2024."
HB0035S02.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this bill could limit future tax credits available to businesses in non-targeted industries by
as much as $5,000,000 annually."
SB0149.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation could result in fewer individuals being cited for violations, thus saving
individuals approximately $39,200 in aggregate ongoing due to decreased fines and surcharge fees
beginning in FY 2023."
SB0227S02.fn.pdf,"UCA 36-12-13(2)(c)
To the extent that businesses and individuals violate provisions of this legislation, they could pay
actual damages to the consumer and a fine of up to $7,500 per violation."
HB0374S01.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation likely will not change the regulatory burden for Utah residents or
businesses."
HB0336.fn.pdf,"UCA 36-12-13(2)(c)
To the extent that individuals violate provisions of this bill, this could cost certain offenders up to
$1,000/case, however the total amount is unknown."
HB0081.fn.pdf,"UCA 36-12-13(2)(c)
Individuals cited for violations could save an aggregated $2,500 in fines and surcharge fees beginning
in FY 2023.
H.B. 81
2022/01/18 12:16, Lead Analyst: Alexander R. Wilson Attorney: JR"
SB0102.fn.pdf,"UCA 36-12-13(2)(c)
Individuals cited for violations could pay $100 for each violation for an aggregated $73,300 in fines and
surcharge fees beginning in FY 2023.
S.B. 102
2022/01/20 11:48, Lead Analyst: Alexander R. Wilson Attorney: PG"
SB0176S02.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation could cost an estimated 12 applicants about $125/each for a total of
$1,500 annually in initial fees beginning in FY 2023."
SB0129S01.fn.pdf,"UCA 36-12-13(2)(c)
To the extent that businesses employed by state contract violate provisions of this bill, certain
businesses could see increased costs of $500 per confirmed violation.
S.B. 129 1st Sub. (Green)
2022/02/08 10:02, Lead Analyst: Lacey K. Moore Attorney: ALW"
HB0300.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation could reduce tax liability from the short-term motor vehicle rental taxes
for businesses and customers of motor vehicles shared through a car-sharing business platform by
approximately $1.63 million in FY 2023 and $1.87 million in FY 2024."
HB0025S01.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation could increase fees for participants by an aggregated $50,000.
Enactment of this legislation could also increase tax credits to eligible participants by an aggregated
$6,090,000 per year from FY 2027 to FY 2030.
H.B. 25 1st Sub. (Buff)
2022/02/07 09:47, Lead Analyst: Timothy G. Dinehart Attorney: CRG"
HB0213S01.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation likely would result in a reduction of $12,100 in fees for individuals
who violate the provisions of the bill and are assessed a fee for an infraction instead of a class C
misdemeanor."
SB0061.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation could shift delinquent property tax payments for individuals or businesses
to later fiscal years. In aggregate, the amount of the shift could be between $8,000 and $100,000
annually."
HB0180S03.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation would require an owner of an off-highway vehicle (OHV) to obtain a
license plate, which would cost $7 per vehicle. The estimated cumulative increase to all OHV owners
would be $427,000 in FY 2023 and $854,000 in FY 2024.
H.B. 180 3rd Sub. (Cherry)
2022/02/03 08:46, Lead Analyst: Ivan D. Djambov Attorney: KPG"
SB0237S01.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation could result in an estimated 171 individuals paying $120 in licensing fee
plus $50 in compact fee totaling an ongoing cost of $29,100 in FY 2023. Additionally, enactment of this
legislation could result in four administrative investigation fines of $500 annually, totaling an ongoing
cost of $2,000. Enactment of this legislation could also result in 171 applicants paying approximately
$28 each for background checks to the Department of Public Safety, for an estimated cost of $4,900
beginning in FY 2023."
SB0147S01.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this bill could lower the total 911 service charges per line by 26 cents per month
beginning July 1, 2023. In total, this is estimated to save taxpayers approximately $10.1 million in
taxes in FY 2024 and $11.3 million in FY 2025. Repealing the July 1, 2025 repeal date on the Unified
statewide 911 emergency service charge will increase the total 911 service charges per line for
taxpayers as they will have to continue paying this 25 cent charge after that date. Additionally, ending
the Radio Network Charge in 2032 will decrease the total 911 service charges per line for taxpayers as
they will not have to pay this 24 cent charge after that time."
HB0420.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation likely will not change the regulatory burden for Utah residents or
businesses."
HB0341S01.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation likely will not result in direct, measurable expenditures by Utah residents
or businesses.
H.B. 341 1st Sub. (Buff)
2022/02/18 12:15, Lead Analyst: Russell T. Frandsen Attorney: CW1"
HB0311S03.fn.pdf,"UCA 36-12-13(2)(c)
Individuals or businesses who make a qualifying alternative fuel heavy equipment purchase may
realize tax savings of $500,000 in aggregate in tax year 2022. Individuals eligible under the existing
credit could experience a reduction in benefit of approximately $264,000 annually in aggregate. The
net impact to individuals and businesses is a cost savings of $230,000 in FY 2023 and $236,000 in FY
2024."
HB0443.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this legislation could result in a property tax shift for businesses and individuals in Salt
Lake City. The average impact would be approximately -$8.66 for a $350,000 primary residence and
-$45 for a $1,000,000 business. Additionally, for every business recruitment incentive approved for
$1.0 billion in capital expenditure, recipients could receive approximately $2.6 million in property tax
revenue."
SB0051S03.fn.pdf,"UCA 36-12-13(2)(c)
Enactment of this bill could cost individuals statewide $159,200 ongoing in FY 2023 and $336,500
ongoing in FY 2024 with the following impacts: 1. $41,000 in FY 2023 and $100,000 in FY 2024 from
modifications to registration fees for vintage vehicles; 2. $108,500 in FY 2023 and $217,100 in FY
2024 for additional costs for emissions fees to private inspection companies; and 3. $9,700 in FY 2023
and $19,400 in FY 2024 in additional costs for emissions fees paid to counties."
